id,error_type,sentence_text,gold_label,gold_trigger,pred_label,pred_trigger,gold_ix,pred_ix,1_tok_error,1_tok_error_missclf,specialised context/creative language,Lexical sparse,plausible: saliency,ambiguous trigger,example,,,notes
f15_46,missing,"German automakers - Mercedes , BMW , Audi and Porsche - dominate with 80 % of the segment .",SalesVolume,%,,,702,,,,,,,,,,,
f15_47,spurious,"But Lincoln jumped its own sales up to 55,000 in 2017 , from 11,000 in 2015 .",,,SalesVolume,jumped,,709,1,,,,,,,,,
f15_50,missing,"More daring moves into the electric , ride-sharing and direct distribution arenas are the only way for the Blue Oval to prevail in China over the long term .",Macroeconomics,moves,,,746,,,,,,,,,,,
f15_51,missing,Ford needs to be a fundamentally different company in China - - there is no Ford F - 150 profit machine to lean on here .,Profit/Loss,machine,,,793,,,,,,,,,,,
f15_52,missing,"So , Ford in China should heed its own advice as it steps into the fresh territory of electrics , autonomy and smart city transportation : Go Further .",Macroeconomics,steps,,,811,,,,,,,,,,,
jnj04_1,spurious,"When a stock is at all-time highs and sitting on major gains over the past year , it has to be perfect , not just on the surface but underneath as well .",,,Profit/Loss,gains,,22,1,1,,,y,,,,,
jnj04_2,spurious,"Though Johnson & Johnson ( JNJ ) reported better-than-expected fourth-quarter earnings Tuesday morning and a strong 2018 outlook , there was enough for the market to nitpick .",,,FinancialReport,reported,,51,1,,,,y,,,,,
jnj04_2,missing,"Though Johnson & Johnson ( JNJ ) reported better-than-expected fourth-quarter earnings Tuesday morning and a strong 2018 outlook , there was enough for the market to nitpick .",FinancialReport,outlook,,,61,,1,,,,,,,,,
jnj04_2,missing,"Though Johnson & Johnson ( JNJ ) reported better-than-expected fourth-quarter earnings Tuesday morning and a strong 2018 outlook , there was enough for the market to nitpick .",Profit/Loss,earnings,,,54,,,,,,,,,,,
jnj04_3,spurious,"Investors sent the stock down 3.1 % , to $ 143.56 , marking its largest decline since last April and making it the second-worst performer in the Dow Jones Industrial Average .",,,Macroeconomics,second-worst,,95,1,,,,y,,,,,
jnj04_3,spurious,"Investors sent the stock down 3.1 % , to $ 143.56 , marking its largest decline since last April and making it the second-worst performer in the Dow Jones Industrial Average .",,,SecurityValue,down,,76,1,,,,y,,,,,
jnj04_3,spurious,"Investors sent the stock down 3.1 % , to $ 143.56 , marking its largest decline since last April and making it the second-worst performer in the Dow Jones Industrial Average .",,,SecurityValue,stock,,75,1,,,,y,,,,,
jnj04_3,missing,"Investors sent the stock down 3.1 % , to $ 143.56 , marking its largest decline since last April and making it the second-worst performer in the Dow Jones Industrial Average .",SecurityValue,Investors,,,72,,1,,,,,,,,,
jnj04_6,spurious,He still has an outperform rating on the stock .,,,Rating,outperform,,189,1,,,,y,,,,,
jnj04_7,missing,"Here are some of the issues : Operating margins for the quarter came in lighter than some expected , in part because of higher research-and-development spending that was offset by a lower tax rate .",Macroeconomics,rate,,,228,,1,,,,,,,,,
jnj04_7,missing,"Here are some of the issues : Operating margins for the quarter came in lighter than some expected , in part because of higher research-and-development spending that was offset by a lower tax rate .",FinancialReport,came,,,207,,1,,,,,,,,,
jnj04_8,spurious,"For 2018 , the company said it expected about one percentage point of improvement in operating margins - - lighter than some investors were expecting , Novarro says .",,,Profit/Loss,margins,,246,1,,,,y,,,,,
jnj04_8,missing,"For 2018 , the company said it expected about one percentage point of improvement in operating margins - - lighter than some investors were expecting , Novarro says .",Profit/Loss,improvement,,,243,,1,,,,,y,,,,
jnj04_8,missing,"For 2018 , the company said it expected about one percentage point of improvement in operating margins - - lighter than some investors were expecting , Novarro says .",FinancialReport,investors,,,252,,,,,,,,,,,
jnj04_9,missing,Currency and tax reforms were a major driver for the strong results and full-year outlook .,Macroeconomics,Currency,,,259,,,,,,,,,,,
jnj04_11,spurious,"Plus , organic sales growth projections for this year , based on management ' s comments , suggested the momentum seen in the fourth quarter would n't continue at the same pace , even though J & J sees growth accelerating for the full-year , Antalffy says .",,,SalesVolume,sales,,301,1,1,,,y,,,,,
jnj04_11,missing,"Plus , organic sales growth projections for this year , based on management ' s comments , suggested the momentum seen in the fourth quarter would n't continue at the same pace , even though J & J sees growth accelerating for the full-year , Antalffy says .",SalesVolume,momentum,,,317,,,,,,,,y,,,coref
jnj04_11,missing,"Plus , organic sales growth projections for this year , based on management ' s comments , suggested the momentum seen in the fourth quarter would n't continue at the same pace , even though J & J sees growth accelerating for the full-year , Antalffy says .",SalesVolume,growth,,,302,,1,,,,,,,,,
jnj04_11,missing,"Plus , organic sales growth projections for this year , based on management ' s comments , suggested the momentum seen in the fourth quarter would n't continue at the same pace , even though J & J sees growth accelerating for the full-year , Antalffy says .",SalesVolume,growth,,,337,,1,,,,,,,,,
jnj04_13,missing,"Darzalex , another J & J cancer drug , had strong global sales , but that number masked a lighter showing in the U.S . that was offset by strength abroad .",SalesVolume,showing,,,394,,,,,y,,,,,,coref
jnj04_15,missing,"Potential note for AbbVie ( ABBV ) : J & J cited increased uptake globally and higher market share , wrote Credit Suisse analyst Vamil Divan .",SalesVolume,uptake,,,434,,,,,y,,,,,,
jnj04_16,missing,"Tony Butler , an analyst at Guggenheim Partners , also noticed several questions from analysts about potential generic competition for the company ' s blockbuster prostate-cancer drug Zytiga after a court invalidated its patent last week .",Legal,patent,,,481,,,,,,,,,,,
jnj04_17,missing,"` ` It could be a banana peel we slip on , but in the big scope of things , you have to shrug your shoulders , ' ' says Butler , who characterized the results as strong overall .",FinancialReport,results,,,520,,,,,,,,,,,
jnj04_18,missing,Lesson to companies : Strong outlooks built on lower taxes and favorable currency exchange rates may not be enough to cut it in this market .,Macroeconomics,taxes,,,534,,,,,,,,,,,
jnj04_18,missing,Lesson to companies : Strong outlooks built on lower taxes and favorable currency exchange rates may not be enough to cut it in this market .,FinancialReport,outlooks,,,530,,,,,,,,,,,
jnj05_3,missing,The health-care conglomerate unveiled fourth quarter financial results and full-year 2018 guidance early Tuesday that beat expectations .,FinancialReport,unveiled,,,28,,,,,,,,,,,
jnj05_4,missing,"During today ' s conference call , it also announced plans to immediately bring back $ 12 billion in overseas cash , taking advantage of the lower tax rate on repatriated earnings and cash under the new tax law .",Macroeconomics,rate,,,71,,,,,,,,,,,
jnj05_4,missing,"During today ' s conference call , it also announced plans to immediately bring back $ 12 billion in overseas cash , taking advantage of the lower tax rate on repatriated earnings and cash under the new tax law .",FinancialReport,bring,,,56,,,,,,,,,,,
jnj05_4,missing,"During today ' s conference call , it also announced plans to immediately bring back $ 12 billion in overseas cash , taking advantage of the lower tax rate on repatriated earnings and cash under the new tax law .",Macroeconomics,law,,,81,,,,,,,,,,,
jnj05_6,spurious,"Down 4.2 percent to end the day at $ 141.86 a share , J & J ' s stock was one of the Dow Jones Industrial Average ' s biggest laggards .",,,SecurityValue,stock,,127,1,,,,,,,,,
jnj05_7,spurious,"It ' s a reminder that in this market , if a stock is bouncing off an all-time high , having climbed 30 percent over the previous 12 months , it ca n't afford to miss the mark .",,,SecurityValue,bouncing,,155,1,,,,,,,,,
jnj05_7,spurious,"It ' s a reminder that in this market , if a stock is bouncing off an all-time high , having climbed 30 percent over the previous 12 months , it ca n't afford to miss the mark .",,,SecurityValue,climbed,,162,1,,,,,,,,,
jnj05_7,missing,"It ' s a reminder that in this market , if a stock is bouncing off an all-time high , having climbed 30 percent over the previous 12 months , it ca n't afford to miss the mark .",SecurityValue,stock,,,153,,,,,,,,,,,
jnj05_8,missing,Strong quarterly results and guidance spurred by a positive currency impact and tax reform do n't cut it .,Macroeconomics,impact,,,190,,,,,,,,,,,
jnj05_9,spurious,"At $ 1.74 , per-share , fourth quarter operating profit beat the $ 1.72 expected by analysts .",,,FinancialReport,beat,,209,1,,,,,,,,,
jnj05_9,mismatch_label,"At $ 1.74 , per-share , fourth quarter operating profit beat the $ 1.72 expected by analysts .",FinancialReport,profit,Profit/Loss,profit,208,208,,,,,,,,,,
jnj05_10,spurious,"Sales jumped 11.5 percent , spurred by pharmaceutical sales and last year ' s $ 30 billion acquisition of Swiss biotech giant Actelion .",,,SalesVolume,sales,,225,1,,,,,,,,,
jnj05_10,missing,"Sales jumped 11.5 percent , spurred by pharmaceutical sales and last year ' s $ 30 billion acquisition of Swiss biotech giant Actelion .",SalesVolume,spurred,,,222,,,,,,,,,,,
jnj05_12,missing,"Without the impact of a weaker U.S . dollar , global sales grew at a 9.4 percent clip .",Macroeconomics,impact,,,252,,,,,,,,,,,
jnj05_13,spurious,"Remove acquisitions and divestitures from the mix , and organic sales rose 4.2 percent .",,,SecurityValue,rose,,280,1,1,,,,,,,,
jnj05_13,missing,"Remove acquisitions and divestitures from the mix , and organic sales rose 4.2 percent .",Financing,divestitures,,,272,,,,,,,,,,,
jnj05_14,missing,"` ` . . . the story in 4Q is the surprisingly weak gross margin missed by - 300 bps with op ex management and a materially lower tax rate - 1,000 bps vs . consensus helping to drive the modest EPS beat , ' ' wrote Barclays analyst Geoffrey Meacham in a note published today .",Profit/Loss,EPS,,,325,,,,,,,,,,,
jnj05_14,missing,"` ` . . . the story in 4Q is the surprisingly weak gross margin missed by - 300 bps with op ex management and a materially lower tax rate - 1,000 bps vs . consensus helping to drive the modest EPS beat , ' ' wrote Barclays analyst Geoffrey Meacham in a note published today .",FinancialReport,beat,,,326,,,,,,,,,,,
jnj05_14,missing,"` ` . . . the story in 4Q is the surprisingly weak gross margin missed by - 300 bps with op ex management and a materially lower tax rate - 1,000 bps vs . consensus helping to drive the modest EPS beat , ' ' wrote Barclays analyst Geoffrey Meacham in a note published today .",Macroeconomics,rate,,,313,,,,,,,,,,,
jnj05_15,missing,"` ` . . . We think that JNJ is poised to deliver a good 2018 , but we await a better entry point given the punchy valuation . ' '",Rating,point,,,364,,,,,,,,,,,
jnj05_16,missing,Headwinds continued to batter J & J ' s biggest-selling drug in the quarter .,FinancialReport,Headwinds,,,372,,,,,,,,,,,
jnj05_17,spurious,Sales of the blockbuster inflammation therapy Remicade sagged 10.5 percent in the face of rising competition .,,,SecurityValue,sagged,,394,1,1,,,,,,,,
jnj05_19,spurious,Adding to worries : the threat of generic competition facing J & J ' s blockbuster cancer therapy Zytiga after a court ruling last week invalidated its patent .,,,Macroeconomics,competition,,427,1,,,,,,,,,
jnj05_21,spurious,But organic sales growth comes in at 2.5 percent to 3.5 percent for the current year .,,,SalesVolume,sales,,487,1,,,,,,,,,
jnj05_21,mismatch_label,But organic sales growth comes in at 2.5 percent to 3.5 percent for the current year .,SalesVolume,growth,Revenue,growth,488,488,,,,,,,,,,
jnj05_23,mismatch_label,It has also promised to spend more on research and development .,Investment,spend,Expense,spend,518,518,,,,,,,,,,
jnj06_2,spurious,You can adjust the revenue and margin drivers to see the impact on the company ' s performance .,,,Revenue,revenue,,31,,,,,,,,,,
jnj06_3,spurious,"Overall , we forecast revenue growth of around 5 % and EPS of just under $ 8 for 2018 .",,,Revenue,revenue,,50,1,,,,,,,,,
jnj06_4,spurious,"We expect J & J ' s Pharmaceuticals revenue to grow by 8 % in 2018 , primarily led by oncology drugs , along with cardiovascular , metabolism & other drugs .",,,Revenue,grow,,76,1,,,,,,,,,
jnj06_5,mismatch_label,"Within oncology , Imbruvica and Darzalex have seen solid growth of late , and we expect this trend to continue in 2018 .",Revenue,growth,SalesVolume,growth,107,107,,,,,,,,,,
jnj06_5,missing,"Within oncology , Imbruvica and Darzalex have seen solid growth of late , and we expect this trend to continue in 2018 .",Revenue,trend,,,115,,,,,,,,,,,
jnj06_6,spurious,"In the Consumer Healthcare business , we expect revenues to grow in low-single-digits , as skin care revenue growth will likely offset any pressure on baby care and other revenues .",,,SalesVolume,grow,,131,1,1,,,,,,,,
jnj06_6,spurious,"In the Consumer Healthcare business , we expect revenues to grow in low-single-digits , as skin care revenue growth will likely offset any pressure on baby care and other revenues .",,,Revenue,revenues,,150,1,,,,,,,,,
jnj06_6,spurious,"In the Consumer Healthcare business , we expect revenues to grow in low-single-digits , as skin care revenue growth will likely offset any pressure on baby care and other revenues .",,,Revenue,revenue,,138,1,,,,,,,,,
jnj06_6,missing,"In the Consumer Healthcare business , we expect revenues to grow in low-single-digits , as skin care revenue growth will likely offset any pressure on baby care and other revenues .",Revenue,pressure,,,144,,,,,,,,,,,
jnj06_7,spurious,Note that baby care and other revenues have seen recent declines amid competition from private labels .,,,Revenue,revenues,,158,1,,,,,,,,,
jnj06_7,mismatch_label,Note that baby care and other revenues have seen recent declines amid competition from private labels .,Revenue,declines,SalesVolume,declines,162,162,,,,,,,,,,
jnj06_8,spurious,"Meanwhile , we forecast Medical Devices revenues to grow in low-single-digits .",,,SalesVolume,grow,,177,1,1,,,,,,,,
jnj06_9,mismatch_label,"The company saw a strong uptick in vision care sales in 2017 due to the AMO acquisition , and we expect the company to benefit from that in 2018 as well .",SalesVolume,benefit,Profit/Loss,benefit,205,205,,,,,,,,,,
jnj06_9,spurious,"The company saw a strong uptick in vision care sales in 2017 due to the AMO acquisition , and we expect the company to benefit from that in 2018 as well .",,,SalesVolume,sales,,190,1,,,,,,,,,
jnj06_9,missing,"The company saw a strong uptick in vision care sales in 2017 due to the AMO acquisition , and we expect the company to benefit from that in 2018 as well .",SalesVolume,uptick,,,186,,,,,,,,,,,
jnj06_10,mismatch_label,"J & J ' s Net Income Margin has been around 26 % on average over the past few years , and we expect that to remain relatively steady in 2018 .",Profit/Loss,Margin,Revenue,Margin,220,220,,,,,,,,,,
jnj06_10,missing,"J & J ' s Net Income Margin has been around 26 % on average over the past few years , and we expect that to remain relatively steady in 2018 .",Profit/Loss,remain,,,239,,,,,,,,,,,
jnj06_11,spurious,"Given our revenue growth forecast , we forecast around 5 % growth in net income in 2018 to about $ 21 billion .",,,Revenue,revenue,,247,1,1,,,,,,,,
jnj06_11,spurious,"Given our revenue growth forecast , we forecast around 5 % growth in net income in 2018 to about $ 21 billion .",,,Profit/Loss,income,,259,1,,,,,,,,,
jnj06_11,mismatch_label,"Given our revenue growth forecast , we forecast around 5 % growth in net income in 2018 to about $ 21 billion .",Profit/Loss,growth,Revenue,growth,256,256,,,,,,,,,,
jnj06_11,spurious,"Given our revenue growth forecast , we forecast around 5 % growth in net income in 2018 to about $ 21 billion .",,,Revenue,growth,,248,1,1,,,,,,,,
jnj06_12,mismatch_label,Our net income forecast of $ 21 billion translates into EPS of about $ 7.80 in 2018 .,Profit/Loss,forecast,FinancialReport,forecast,271,271,,,,,,,,,,
jnj06_12,spurious,Our net income forecast of $ 21 billion translates into EPS of about $ 7.80 in 2018 .,,,Profit/Loss,income,,270,1,,,,,,,,,
jnj06_13,mismatch_label,"We estimate a price-earnings multiple of around 19 for J & J , which is below many pharma industry multiples , reflecting the risk of biosimilars impacting the company ' s future growth .",FinancialReport,multiple,SecurityValue,multiple,290,290,,,,,,,,,,
jnj06_13,missing,"We estimate a price-earnings multiple of around 19 for J & J , which is below many pharma industry multiples , reflecting the risk of biosimilars impacting the company ' s future growth .",Macroeconomics,risk,,,309,,,,,,,,,,,
jnj06_14,missing,"This translates into a price estimate of $ 149 for Johnson & Johnson ' s stock , which is around 15 % above the current market price .",Rating,which,,,337,,,,,,,,,,,
nem04_0,spurious,Analyst Insight : Is Newmont Mining Warming Up for a Good 2018 ?,,,SecurityValue,Warming,,6,,,,,,,,,,
nem04_2,spurious,"Along with Agnico Eagle Mines ( AEM ) , Newmont Mining ( NEM ) has a high percentage of ` ` buy ' ' ratings among the senior miners at 61 % .",,,Rating,ratings,,39,1,,,,,,,,,
nem04_2,mismatch_label,"Along with Agnico Eagle Mines ( AEM ) , Newmont Mining ( NEM ) has a high percentage of ` ` buy ' ' ratings among the senior miners at 61 % .",Rating,percentage,Macroeconomics,percentage,32,32,,,,,,,,,,
nem04_5,spurious,Its target price implies an upside of 11.6 % from its current market price of $ 38.3 .,,,Rating,target,,80,1,,,,,,,,,
nem04_6,spurious,There has n't been much change in analysts ' ratings for NEM ' s stock in the last few months .,,,Rating,ratings,,106,1,,,,,,,,,
nem04_6,missing,There has n't been much change in analysts ' ratings for NEM ' s stock in the last few months .,Rating,change,,,102,,,,,,,,,,,
nem04_7,spurious,"In 2017 , apart from an upward revision in its unit costs for the next two years , the company has performed well overall .",,,Expense,costs,,129,1,,,,,,,,,
nem04_7,missing,"In 2017 , apart from an upward revision in its unit costs for the next two years , the company has performed well overall .",FinancialReport,performed,,,139,,,,,,,,,,,
nem04_7,missing,"In 2017 , apart from an upward revision in its unit costs for the next two years , the company has performed well overall .",Expense,revision,,,125,,,,,,,,,,,
nem04_8,spurious,Upgrades,,,Rating,Upgrades,,143,,,,,,,,,,
nem04_9,spurious,Newmont Mining ' s stock has not seen any rating change from analysts since July 2017 when Argus upgraded it from ` ` hold ' ' to ` ` buy ' ' with a target price of $ 43 .,,,Rating,target,,178,1,,,,,,,,,
nem04_9,spurious,Newmont Mining ' s stock has not seen any rating change from analysts since July 2017 when Argus upgraded it from ` ` hold ' ' to ` ` buy ' ' with a target price of $ 43 .,,,SecurityValue,stock,,148,,,,,,,,,,
nem04_9,spurious,Newmont Mining ' s stock has not seen any rating change from analysts since July 2017 when Argus upgraded it from ` ` hold ' ' to ` ` buy ' ' with a target price of $ 43 .,,,Rating,buy,,173,1,,,,,,,,,
nem04_9,spurious,Newmont Mining ' s stock has not seen any rating change from analysts since July 2017 when Argus upgraded it from ` ` hold ' ' to ` ` buy ' ' with a target price of $ 43 .,,,Rating,rating,,153,1,,,,,,,,,
nem04_9,missing,Newmont Mining ' s stock has not seen any rating change from analysts since July 2017 when Argus upgraded it from ` ` hold ' ' to ` ` buy ' ' with a target price of $ 43 .,Rating,change,,,154,,,,,,,,,,,
nem04_10,missing,The firm ' s analyst had reasoned that the stock ' s valuation at the time was attractive and expected the company to benefit from the positive fundamentals of the gold industry ( GLD ) .,Macroeconomics,fundamentals,,,211,,,,,,,,,,,
nem04_11,mismatch_label,"On June 15 , 2017 , Raymond James initiated coverage of NEM with an ` ` outperform ' ' rating and a target price of $ 43.00 .",Rating,price,SecurityValue,price,243,243,,,,,,,,,,
nem04_11,spurious,"On June 15 , 2017 , Raymond James initiated coverage of NEM with an ` ` outperform ' ' rating and a target price of $ 43.00 .",,,Rating,target,,242,1,,,,,,,,,
nem04_11,spurious,"On June 15 , 2017 , Raymond James initiated coverage of NEM with an ` ` outperform ' ' rating and a target price of $ 43.00 .",,,Rating,outperform,,236,1,,,,,,,,,
nem04_13,spurious,Recent rating changes,,,Rating,rating,,281,,,,,,,,,,
nem04_14,spurious,"BMO Capital Markets reiterated its ` ` buy ' ' rating on NEM on December 12 , 2017 .",,,Rating,buy,,290,1,,,,,,,,,
nem04_14,spurious,"BMO Capital Markets reiterated its ` ` buy ' ' rating on NEM on December 12 , 2017 .",,,Rating,reiterated,,286,1,,,,,,,,,
nem04_15,mismatch_label,The firm has a target price of $ 43 on the stock .,Rating,price,SecurityValue,price,307,307,,,,,,,,,,
nem04_15,spurious,The firm has a target price of $ 43 on the stock .,,,Rating,target,,306,1,,,,,,,,,
nem04_16,spurious,"Similarly , Royal Bank of Canada ( or RBC ) Capital Markets also reaffirmed its ` ` hold ' ' rating on Newmont on December 5 , 2017 .",,,Rating,hold,,332,1,,,,,,,,,
nem04_17,spurious,"On October 31 , 2017 , FBR & Co . reiterated its ` ` hold ' ' rating on NEM ' s stock with a target price of $ 40 .",,,Rating,hold,,358,1,,,,,,,,,
nem04_17,spurious,"On October 31 , 2017 , FBR & Co . reiterated its ` ` hold ' ' rating on NEM ' s stock with a target price of $ 40 .",,,Rating,target,,369,1,,,,,,,,,
nem04_17,mismatch_label,"On October 31 , 2017 , FBR & Co . reiterated its ` ` hold ' ' rating on NEM ' s stock with a target price of $ 40 .",Rating,price,SecurityValue,price,370,370,,,,,,,,,,
nem04_18,spurious,FBR analyst Lucas Pipes updated his estimates for the company after its 3Q17 results and updated 2017 guidance .,,,FinancialReport,estimates,,381,,,,,,,,,,
nem04_18,spurious,FBR analyst Lucas Pipes updated his estimates for the company after its 3Q17 results and updated 2017 guidance .,,,FinancialReport,results,,388,,,,,,,,,,
nem04_19,spurious,"TD Securities also reaffirmed its ` ` hold ' ' rating for Newmont ' s stock on October 19 , 2017 , with a target price of $ 42 .",,,Rating,target,,418,1,,,,,,,,,
nem04_19,mismatch_label,"TD Securities also reaffirmed its ` ` hold ' ' rating for Newmont ' s stock on October 19 , 2017 , with a target price of $ 42 .",Rating,price,SecurityValue,price,419,419,,,,,,,,,,
nem04_19,spurious,"TD Securities also reaffirmed its ` ` hold ' ' rating for Newmont ' s stock on October 19 , 2017 , with a target price of $ 42 .",,,Rating,hold,,401,1,,,,,,,,,
nem04_20,spurious,"On the same day that TD Securities boosted its target price for NEM , Scotiabank also upped NEM ' s target price from $ 43.50 to $ 55.00 .",,,Rating,target,,444,1,,,,,,,,,
nem04_20,spurious,"On the same day that TD Securities boosted its target price for NEM , Scotiabank also upped NEM ' s target price from $ 43.50 to $ 55.00 .",,,Rating,upped,,440,1,,,,,,,,,
nem04_20,spurious,"On the same day that TD Securities boosted its target price for NEM , Scotiabank also upped NEM ' s target price from $ 43.50 to $ 55.00 .",,,Rating,target,,433,1,,,,,,,,,
nem04_20,mismatch_label,"On the same day that TD Securities boosted its target price for NEM , Scotiabank also upped NEM ' s target price from $ 43.50 to $ 55.00 .",Rating,price,SecurityValue,price,434,434,,,,,,,,,,
nem04_20,spurious,"On the same day that TD Securities boosted its target price for NEM , Scotiabank also upped NEM ' s target price from $ 43.50 to $ 55.00 .",,,SecurityValue,boosted,,431,1,1,,,,,,,,
nem04_20,mismatch_label,"On the same day that TD Securities boosted its target price for NEM , Scotiabank also upped NEM ' s target price from $ 43.50 to $ 55.00 .",Rating,price,SecurityValue,price,445,445,,,,,,,,,,
nem04_21,spurious,"Scotiabank had previously upgraded Newmont from ` ` sector perform ' ' to ` ` outperform ' ' on July 5 , 2017 .",,,Rating,outperform,,468,,,,,,,,,,
nem05_1,missing,Gold geeks will have to wait for Newmont Mining Corp . to disclose one more decimal place to see if it overtook Barrick Gold Corp . as the world ' s biggest bullion producer .,Macroeconomics,overtook,,,32,,,,,,,,,,,
nem05_2,mismatch_label,"On Wednesday , the Greenwood Village , Colorado-based company said it produced 5.3 million ounces of gold last year , essentially tying the output of Toronto-based Barrick , which last week reported 5.32 million ounces .",Product/Service,produced,FinancialReport,produced,57,57,,,,,,,,,,
nem05_2,missing,"On Wednesday , the Greenwood Village , Colorado-based company said it produced 5.3 million ounces of gold last year , essentially tying the output of Toronto-based Barrick , which last week reported 5.32 million ounces .",Product/Service,output,,,69,,,,,,,,,,,
nem05_2,missing,"On Wednesday , the Greenwood Village , Colorado-based company said it produced 5.3 million ounces of gold last year , essentially tying the output of Toronto-based Barrick , which last week reported 5.32 million ounces .",Macroeconomics,tying,,,67,,,,,,,,,,,
nem05_3,missing,Whether that ' s enough for it to squeak ahead of Barrick depends on the rounding .,Macroeconomics,squeak,,,90,,,,,,,,,,,
nem05_4,missing,"A spokesman for Newmont , Omar Jabara , said the more precise number will be given Thursday when the company posts fourth-quarter earnings and updates its production guidance .",FinancialReport,earnings,,,121,,,,,,,,,,,
nem05_5,missing,The last year Newmont produced more gold than Barrick was 2005 .,Product/Service,produced,,,132,,,,,,,,,,,
nem05_6,mismatch_label,"In 2006 , Barrick vaulted ahead after buying Placer Dome Inc . and has maintained an output lead ever since , although Newmont has moved well ahead by market value .",Macroeconomics,vaulted,SecurityValue,vaulted,144,144,,,,,,,,,,
nem05_6,mismatch_label,"In 2006 , Barrick vaulted ahead after buying Placer Dome Inc . and has maintained an output lead ever since , although Newmont has moved well ahead by market value .",Macroeconomics,moved,SecurityValue,moved,164,164,,,,,,,,,,
nem05_6,spurious,"In 2006 , Barrick vaulted ahead after buying Placer Dome Inc . and has maintained an output lead ever since , although Newmont has moved well ahead by market value .",,,Macroeconomics,ahead,,166,1,,,,,,,,,
nem05_7,missing,"Newmont executives have increasingly been talking up the miner ' s growth prospects , a contrast to Barrick , which has spoken more about margin improvements and debt-reduction efforts .",Profit/Loss,improvements,,,196,,,,,,,,,,,
nem05_7,missing,"Newmont executives have increasingly been talking up the miner ' s growth prospects , a contrast to Barrick , which has spoken more about margin improvements and debt-reduction efforts .",Financing,efforts,,,199,,,,,,,,,,,
nem05_7,missing,"Newmont executives have increasingly been talking up the miner ' s growth prospects , a contrast to Barrick , which has spoken more about margin improvements and debt-reduction efforts .",FinancialReport,prospects,,,183,,,,,,,,,,,
nem05_8,missing,"Newmont has also stressed the need to reward shareholders with higher dividends , and on Tuesday doubled the quarterly payout to 14 cents .",Dividend,payout,,,220,,,,,,,,,,,
nem05_9,spurious,"All of this may have helped Newmont shares outperform , widening the value gap between the two companies .",,,Rating,outperform,,233,1,1,,,,,,,,
nem05_9,missing,"All of this may have helped Newmont shares outperform , widening the value gap between the two companies .",SecurityValue,shares,,,232,,,,,,,,,,,
nem05_10,spurious,"Newmont is pursuing greenfield exploration around the world and has added production with nine mine expansions in five years , as well as the purchase of the Cripple Creek & Victor mine in Colorado .",,,Facility,expansions,,259,1,,,,,,,,,
nem05_10,mismatch_label,"Newmont is pursuing greenfield exploration around the world and has added production with nine mine expansions in five years , as well as the purchase of the Cripple Creek & Victor mine in Colorado .",Facility,purchase,Merger/Acquisition,purchase,268,268,,,,,,,,,,
nem05_10,missing,"Newmont is pursuing greenfield exploration around the world and has added production with nine mine expansions in five years , as well as the purchase of the Cripple Creek & Victor mine in Colorado .",Facility,production,,,255,,,,,,,,,,,
nem05_11,mismatch_label,"All told , the company has added more than 2 million ounces of gold production , Goldberg told investors in December .",Product/Service,added,SalesVolume,added,285,285,,,,,,,,,,
nem05_12,mismatch_label,The midpoint of Newmont ' s current guidance suggests it will produce more gold than Barrick from 2018 to 2022 .,Product/Service,produce,FinancialReport,produce,312,312,,,,,,,,,,
nem06_0,missing,Newmont Mining Is Investors ' Gold Stock to Buy,Rating,Buy,,,8,,,,,,,,,,,
nem06_2,mismatch_label,"Newmont is not cheap fundamentally , as its P / E ratio is 200.67 , and the dividend yield is anemic at 0.77 % .",Profit/Loss,ratio,SecurityValue,ratio,57,57,,,,,,,,,,
nem06_2,spurious,"Newmont is not cheap fundamentally , as its P / E ratio is 200.67 , and the dividend yield is anemic at 0.77 % .",,,Dividend,dividend,,63,1,,,,,,,,,
nem06_2,missing,"Newmont is not cheap fundamentally , as its P / E ratio is 200.67 , and the dividend yield is anemic at 0.77 % .",Dividend,yield,,,64,,,,,,,,,,,
nem06_4,spurious,"The stock closed Tuesday at $ 38.39 , up 2.3 % year to date after falling into correction territory at its 2018 low of $ 35.98 on Feb . 9 .",,,SecurityValue,low,,113,,,,,,,,,,
nem06_4,spurious,"The stock closed Tuesday at $ 38.39 , up 2.3 % year to date after falling into correction territory at its 2018 low of $ 35.98 on Feb . 9 .",,,SecurityValue,closed,,93,1,,,,,,,,,
nem06_5,spurious,Newmont shares are up 6.7 % since then .,,,SecurityValue,up,,125,1,,,,,,,,,
nem06_5,spurious,Newmont shares are up 6.7 % since then .,,,SecurityValue,are,,124,1,,,,,,,,,
nem06_6,spurious,The stock peaked at $ 42.04 on Jan . 24 and is currently 8.7 % below that high .,,,SecurityValue,peaked,,133,1,,,,,,,,,
nem06_6,missing,The stock peaked at $ 42.04 on Jan . 24 and is currently 8.7 % below that high .,SecurityValue,high,,,148,,,,,,,,,,,
nem06_7,spurious,"Analysts expect Newmont Mining to post earnings per share of 40 cents when it reports results before the opening bell on Thursday , Feb . 22 .",,,FinancialReport,reports,,164,1,,,,,,,,,
nem06_8,mismatch_label,Some analysts say that gold production should continue to improve in Africa and North America .,Product/Service,production,FinancialReport,production,182,182,,,,,,,,,,
nem06_10,spurious,"The daily chart for Newmont Mining shows that it has been above a ' ' golden cross ' ' since Aug . 10 , when the stock closed at $ 36.44 .",,,SecurityValue,closed,,237,1,,,,,,,,,
